system,workload,file_name,file_path,repeat,n_samples,n_features,target_name,MAPE,MAE,RMSE
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,23,3113,25,time,74.85703946170234,3.5032719855402172,4.557643345449358
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,24,3113,25,time,73.48246478877245,3.610764544053919,4.664972063133946
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,25,3113,25,time,76.45998587440201,3.7429820442615367,4.833201624033158
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,26,3113,25,time,71.47457348019617,3.5063271703802155,4.522590418521372
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,27,3113,25,time,74.17460692100703,3.6012742278146477,4.62669837221131
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,28,3113,25,time,67.96825673445674,3.4457331317850004,4.484887872752522
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,29,3113,25,time,71.45034843169856,3.633237475930512,4.668602021156198
x264,pedestrian_area_1080p25_short.y4m,pedestrian_area_1080p25_short.y4m.csv,datasets\x264\pedestrian_area_1080p25_short.y4m.csv,30,3113,25,time,70.02421773649732,3.5861396432894366,4.640253413901166
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,1,3113,25,time,63.54207894520088,6.773124628136314,8.951118561072398
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,2,3113,25,time,74.10298408484537,6.932745161505502,9.017669049538636
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,3,3113,25,time,63.16282877907835,6.597858339970324,8.479633637855104
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,4,3113,25,time,60.20812666262601,6.708587855279329,9.108038504924668
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,5,3113,25,time,62.31935696937122,6.668742842079116,8.817144125142601
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,6,3113,25,time,71.01505708069972,6.812553983304451,8.908922758123415
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,7,3113,25,time,66.16670671243759,6.752804737741119,9.00956074716999
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,8,3113,25,time,68.46483272333786,6.709992787097478,8.869644520672791
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,9,3113,25,time,64.77506441576861,6.701403385697803,8.762763940692148
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,10,3113,25,time,70.36832029475563,6.649619651374632,8.781700379713248
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,11,3113,25,time,62.72993365817293,6.6365522972263165,8.607103684153138
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,12,3113,25,time,60.66981838178022,6.762451633217267,9.062286125629644
x264,riverbed_1080p25_short.y4m,riverbed_1080p25_short.y4m.csv,datasets\x264\riverbed_1080p25_short.y4m.csv,13,3113,25,time,60.9341318697873,6.537988872856756,8.681627206126967
