system,workload,n_paired_runs,MAPE_wilcoxon_stat,MAPE_p_value,MAPE_significant_0_05,MAPE_baseline_mean,MAPE_rf_mean,MAPE_improvement_pct,MAE_wilcoxon_stat,MAE_p_value,MAE_significant_0_05,MAE_baseline_mean,MAE_rf_mean,MAE_improvement_pct,RMSE_wilcoxon_stat,RMSE_p_value,RMSE_significant_0_05,RMSE_baseline_mean,RMSE_rf_mean,RMSE_improvement_pct
xz,artificl.tar,30,0.0,1.862645149230957e-09,True,29.302229208354273,30.37610956875299,-3.6648418547369324,0.0,1.862645149230957e-09,True,0.006415595584392595,0.006714480218454336,-4.658719991466528,0.0,1.862645149230957e-09,True,0.007644669279975477,0.008163326616796059,-6.784562128529989
xz,deepfield.tar,30,0.0,1.862645149230957e-09,True,62.01598246993521,2.5834984854417162,95.83414084152552,0.0,1.862645149230957e-09,True,5.736223435642286,0.37285684434944605,93.49995953726832,0.0,1.862645149230957e-09,True,7.936684426015706,0.6762149493985002,91.47988110523923
xz,enwik8.tar,30,0.0,1.862645149230957e-09,True,201.84118190127018,7.637076543432224,96.2162941816463,0.0,1.862645149230957e-09,True,71.85146904405597,9.693551438696089,86.50890292479274,0.0,1.862645149230957e-09,True,94.24274043705897,33.88524535940571,64.04471559054849
xz,fannie_mae_500k.tar,30,0.0,1.862645149230957e-09,True,92.33647309507147,2.4296596189515633,97.36868916744315,0.0,1.862645149230957e-09,True,30.348076740743398,0.9928324784492784,96.72851598824263,0.0,1.862645149230957e-09,True,36.16312681700378,1.777232637210496,95.08551169758128
xz,large.tar,30,0.0,1.862645149230957e-09,True,43.48381103624526,2.1644050719359966,95.02250373102787,0.0,1.862645149230957e-09,True,1.870792708990145,0.10326726552739642,94.48002629948562,0.0,1.862645149230957e-09,True,2.302117227841674,0.1558244358220611,93.23125538797376
xz,misc.tar,30,0.0,1.862645149230957e-09,True,22.796182332701004,4.575412930444974,79.92903871504147,0.0,1.862645149230957e-09,True,0.08770178167376406,0.02044057468815131,76.69309072398686,0.0,1.862645149230957e-09,True,0.11752835199415959,0.050600503004640626,56.946130745409285
xz,silesia.tar,30,0.0,1.862645149230957e-09,True,95.53194175596404,2.335103810624366,97.55568266728068,0.0,1.862645149230957e-09,True,62.03549031069867,2.6064017750679387,95.7985311923642,0.0,1.862645149230957e-09,True,78.13692790044963,5.514215140076888,92.94288208118154
xz,uiq-32.bin,30,0.0,1.862645149230957e-09,True,121.11554824918274,6.1458474253262825,94.92563298918333,0.0,1.862645149230957e-09,True,73.05332134890742,10.532493996704046,85.58245702970825,0.0,1.862645149230957e-09,True,92.89907175696966,30.35147330045108,67.32855051571171
xz,uiq2-16.bin,30,0.0,1.862645149230957e-09,True,108.74763135178554,6.606519347133306,93.92490736118931,0.0,1.862645149230957e-09,True,32.249492491108626,5.007003026499522,84.4741648945949,0.0,1.862645149230957e-09,True,42.41453800155316,15.772180270545153,62.81421179226897
xz,uiq2-4.bin,30,0.0,1.862645149230957e-09,True,62.0921939483393,2.4642859259420953,96.0312468134201,0.0,1.862645149230957e-09,True,4.342254886216266,0.2535990629478315,94.1597379796189,0.0,1.862645149230957e-09,True,5.966032499167235,0.4695443421282388,92.12970525732503
